time,Day,Year,Month,Date,hour,min,sec,timezone,latitude,longitude,speed,truck,svr1,svr2,svr3,svr4,Role,Transfer size,Transfer unit,Bitrate,bitrate_unit,Retransmissions,CWnd,cwnd_unit,Role-RX,Transfer size-RX,Transfer unit-RX,Bitrate-RX,bitrate_unit-RX,send_data,square_id
1657738104,,,,,,,,,,,,,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,,
1657738104,,,,,,,,,,,,,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,,
1657738104,,,,,,,,,,,,,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,,
1657738105,Thu,2022.0,7.0,14.0,4.0,48.0,25.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738105,Thu,2022.0,7.0,14.0,4.0,48.0,25.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738105,Thu,2022.0,7.0,14.0,4.0,48.0,25.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738105,Thu,2022.0,7.0,14.0,4.0,48.0,25.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738105,Thu,2022.0,7.0,14.0,4.0,48.0,25.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738105,Thu,2022.0,7.0,14.0,4.0,48.0,25.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738105,Thu,2022.0,7.0,14.0,4.0,48.0,25.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738106,Thu,2022.0,7.0,14.0,4.0,48.0,26.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738106,Thu,2022.0,7.0,14.0,4.0,48.0,26.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738106,Thu,2022.0,7.0,14.0,4.0,48.0,26.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738106,Thu,2022.0,7.0,14.0,4.0,48.0,26.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738106,Thu,2022.0,7.0,14.0,4.0,48.0,26.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738106,Thu,2022.0,7.0,14.0,4.0,48.0,26.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738106,Thu,2022.0,7.0,14.0,4.0,48.0,26.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738107,Thu,2022.0,7.0,14.0,4.0,48.0,27.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738107,Thu,2022.0,7.0,14.0,4.0,48.0,27.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738107,Thu,2022.0,7.0,14.0,4.0,48.0,27.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1657738107,Thu,2022.0,7.0,14.0,4.0,48.0,27.0,AEST,99.0,999.0,-1.0,garbo06,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
